ID,Day,Session,Era,Cell,Fill,Reason,ConfiguredAdmission,Filled,Entry,Stop,Target,RiskUSD,Net,NetUpper,Time,ExitTime,Exit,FillBarAmbiguous
read-000280-zone-0059,2022-07-12,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11525.25,11453.25,11525.25,148,-2,-2,1657719240000,1657719240000,target,False
read-000280-zone-0067,2022-07-12,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11549.75,11621.75,11547.25,148,0.5,0.5,1657719060000,1657719180000,target,True
read-000280-zone-0070,2022-07-12,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11574.75,11646.75,11553.5,148,19.25,19.25,1657719060000,1657719180000,target,True
read-000281-zone-0175,2022-07-12,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,11723.5,11700,11723.75,51,-1.75,-1.75,1657749660000,1657749660000,target,False
read-000282-zone-0163,2022-07-13,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11704.75,11686.5,11708,40.5,1.25,1.25,1657782240000,1657782300000,target,True
read-000282-zone-0185,2022-07-13,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11721.75,11740,11722,40.5,-2.25,-2.25,1657782060000,1657782060000,target,False
read-000283-zone-0106,2022-07-13,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11644.5,11679.5,11644.75,74,-2.25,-2.25,1657811460000,1657811520000,target,True
read-000283-zone-0128,2022-07-13,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11665.25,11700.25,11665.5,74,-2.25,-2.25,1657805460000,1657805520000,target,True
read-000285-zone-0459,2022-07-14,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11807.5,11822.25,11806.75,33.5,-1.25,-1.25,1657869600000,1657869660000,target,True
read-000285-zone-0485,2022-07-14,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11823.25,11838,11823.5,33.5,-2.25,-2.25,1657869960000,1657869960000,target,False
read-000286-zone-0342,2022-07-14,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,11900.25,11866.75,11903.25,71,1,1,1657892760000,1657892940000,target,True
read-000294-zone-0656,2022-07-17,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,12105.25,12093.25,12108,28,0.75,0.75,1658127900000,1658127960000,target,True
read-000295-zone-0498,2022-07-17,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12116.75,12099,12116.75,39.5,-2,-2,1658151360000,1658151360000,target,False
read-000295-zone-0503,2022-07-17,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12124.5,12106.75,12132.75,39.5,-19.75,6.25,1658151360000,1658151360000,stop,True
read-000295-zone-0527,2022-07-17,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12155,12172.75,12155.25,39.5,-2.25,-2.25,1658151240000,1658151300000,target,True
read-000297-zone-0284,2022-07-18,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,11942,11954.75,11942.25,29.5,-2.25,-2.25,1658214120000,1658214180000,target,True
read-000299-zone-0513,2022-07-18,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,12324.75,12344.75,12317.5,44,-22,-22,1658268060000,1658268060000,stop,False
read-000300-zone-0532,2022-07-19,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,12317.25,12304.25,12320.75,30,1.5,1.5,1658300460000,1658300700000,target,True
read-000300-zone-0539,2022-07-19,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,12321,12308,12328.5,30,-15,5.5,1658300460000,1658300580000,stop,True
read-000301-zone-0319,2022-07-19,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12262.5,12239,12270.25,51,5.75,5.75,1658323860000,1658323920000,target,True
read-000302-zone-0355,2022-07-19,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,12435.5,12462.75,12435.75,58.5,-2.25,-2.25,1658354460000,1658354520000,target,True
read-000303-zone-0409,2022-07-20,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,12448,12466,12443.5,40,2.5,2.5,1658386860000,1658386920000,target,True
read-000303-zone-0435,2022-07-20,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,12477,12495,12477.25,40,-2.25,-2.25,1658397660000,1658397660000,target,False
read-000304-zone-0353,2022-07-20,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12468,12500.25,12468.25,68.5,-2.25,-2.25,1658410680000,1658410740000,target,True
read-000304-zone-0380,2022-07-20,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12498.5,12530.75,12490.75,68.5,5.75,5.75,1658410260000,1658410260000,target,False
read-000306-zone-0591,2022-07-21,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,12546.25,12534.5,12549,27.5,0.75,0.75,1658473620000,1658473680000,target,True
read-000307-zone-0499,2022-07-21,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12579.75,12562.75,12581.75,38,0,0,1658496780000,1658496840000,target,True
read-000307-zone-0520,2022-07-21,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12598.75,12615.75,12599,38,-2.25,-2.25,1658496840000,1658496840000,target,False
read-000307-zone-0541,2022-07-21,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12612,12629,12612.25,38,-19,-2.25,1658497080000,1658497140000,stop,True
read-000314-zone-0240,2022-07-23,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,12448.5,12467.5,12448.75,42,-2.25,-2.25,1658700060000,1658700060000,target,False
read-000315-zone-0276,2022-07-24,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,12406.5,12393.75,12407,29.5,-1.5,-1.5,1658733660000,1658733660000,target,False
read-000315-zone-0292,2022-07-24,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,12411.5,12398.75,12411.5,29.5,-2,-2,1658732520000,1658732520000,target,False
read-000315-zone-0301,2022-07-24,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,12413.25,12400.5,12413.75,29.5,-14.75,-1.5,1658733660000,1658733780000,stop,True
read-000316-zone-0274,2022-07-24,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12421.75,12439.5,12422,39.5,-2.25,-2.25,1658756580000,1658756640000,target,True
read-000317-zone-0130,2022-07-24,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,12315,12293,12315.25,48,-1.75,-1.75,1658786460000,1658786520000,target,True
read-000318-zone-0239,2022-07-25,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,12309.5,12319.5,12309.75,24,-12,-2.25,1658818860000,1658818920000,stop,True
read-000318-zone-0249,2022-07-25,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,12312.75,12322.75,12312.75,24,-2,-2,1658818860000,1658818920000,target,True
read-000319-zone-0151,2022-07-25,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12282.75,12301.75,12276,42,4.75,4.75,1658842200000,1658842260000,target,True
read-000324-zone-0668,2022-07-27,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,12578.5,12588,12578.75,23,-2.25,-2.25,1659011760000,1659011760000,target,False
read-000326-zone-0320,2022-07-27,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,12909,12865.25,12922,91.5,11,11,1659045660000,1659062640000,target,True
read-000328-zone-0355,2022-07-28,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12818.5,12841.25,12818.75,49.5,-2.25,-2.25,1659101520000,1659101520000,target,False
read-000328-zone-0361,2022-07-28,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12834.75,12857.5,12826.75,49.5,-24.75,6,1659102120000,1659102180000,stop,True
read-000328-zone-0364,2022-07-28,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12844,12866.75,12839.75,49.5,2.25,2.25,1659102120000,1659102240000,target,True
read-000328-zone-0372,2022-07-28,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12853.5,12876.25,12850,49.5,1.5,1.5,1659102120000,1659102240000,target,True
read-000335-zone-0739,2022-07-30,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,12966,12950.5,12968,35,0,0,1659304860000,1659304920000,target,True
read-000335-zone-0749,2022-07-30,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,12981,12996.5,12973.25,35,-17.5,5.75,1659304860000,1659304860000,stop,True
read-000336-zone-0647,2022-07-31,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,12928,12937.5,12927.25,23,-1.25,-1.25,1659337260000,1659337320000,target,True
read-000337-zone-0305,2022-07-31,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12895.25,12913.5,12891.5,40.5,-20.25,1.75,1659360960000,1659361020000,stop,True
read-000337-zone-0320,2022-07-31,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12902.75,12921,12903,40.5,-2.25,-2.25,1659360960000,1659360960000,target,False
read-000340-zone-0191,2022-08-01,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12853.25,12832.5,12858,45.5,-22.75,2.75,1659449400000,1659449460000,stop,True
read-000341-zone-0247,2022-08-01,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,12910.5,12887.5,12910.5,50,-2,-2,1659479040000,1659479040000,target,False
read-000343-zone-0492,2022-08-02,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,13004,13023.75,13000.5,43.5,-21.75,1.5,1659533460000,1659533460000,stop,True
read-000343-zone-0496,2022-08-02,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,13009.75,13029.5,13010,43.5,-21.75,-2.25,1659533460000,1659533520000,stop,True
read-000344-zone-0608,2022-08-02,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,13242.5,13261,13236.5,41,4,4,1659564420000,1659564480000,target,True
read-000345-zone-0629,2022-08-03,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,13247,13258,13244.75,26,0.25,0.25,1659596700000,1659596700000,target,False
read-000345-zone-0645,2022-08-03,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,13253.75,13264.75,13250.5,26,1.25,1.25,1659596940000,1659597060000,target,True
read-000346-zone-0406,2022-08-03,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,13271,13250.75,13275,44.5,2,2,1659620340000,1659620400000,target,True
read-000346-zone-0451,2022-08-03,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,13324.75,13345,13315.75,44.5,7,7,1659620700000,1659620760000,target,True
read-000349-zone-0172,2022-08-04,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,13124.75,13165.75,13100,86,-43,-43,1659706260000,1659706440000,stop,False
read-000349-zone-0173,2022-08-04,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,13149.75,13190.75,13125,86,-43,22.75,1659706260000,1659706560000,stop,True
read-000356-zone-0267,2022-08-06,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,13202.25,13184.75,13202.5,39,-1.75,-1.75,1659909780000,1659909780000,target,False
read-000356-zone-0296,2022-08-06,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,13214.25,13231.75,13214.25,39,-2,-2,1659924960000,1659924960000,target,False
read-000356-zone-0300,2022-08-06,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,13216,13233.5,13216,39,-2,-2,1659924960000,1659924960000,target,False
read-000356-zone-0324,2022-08-06,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,13224.75,13242.25,13225,39,-19.5,-2.25,1659909660000,1659909660000,stop,True
read-000357-zone-0462,2022-08-07,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,13258.25,13245.5,13258.25,29.5,-2,-2,1659963900000,1659963960000,target,True
read-000358-zone-0493,2022-08-07,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,13334,13350.5,13332.25,37,-0.25,-0.25,1659966000000,1659966060000,target,True
read-000358-zone-0507,2022-08-07,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,13349.75,13366.25,13350,37,-18.5,-2.25,1659966180000,1659966240000,stop,True
read-000359-zone-0299,2022-08-07,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,13198.25,13179.5,13199.25,41.5,-1,-1,1659996060000,1659996060000,target,False
read-000359-zone-0303,2022-08-07,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,13199.5,13180.75,13200.25,41.5,-1.25,-1.25,1659996060000,1659996120000,target,True
read-000359-zone-0315,2022-08-07,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,13202.75,13184,13203.75,41.5,-1,-1,1659996060000,1659996120000,target,True
read-000359-zone-0344,2022-08-07,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,13214,13232.75,13214,41.5,-2,-2,1660000260000,1660000260000,target,False
read-000360-zone-0349,2022-08-08,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,13194.25,13184.5,13194.25,23.5,-2,-2,1660029600000,1660029600000,target,False
read-000360-zone-0353,2022-08-08,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,13194.75,13185,13195.25,23.5,-1.5,-1.5,1660029600000,1660029660000,target,True
read-000360-zone-0360,2022-08-08,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,13195.75,13186,13195.75,23.5,-2,-2,1660029600000,1660029660000,target,True
read-000360-zone-0382,2022-08-08,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,13200,13190.25,13200.25,23.5,-1.75,-1.75,1660029540000,1660029540000,target,False
read-000361-zone-0144,2022-08-08,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,13090.25,13109.75,13082.75,43,5.5,5.5,1660052760000,1660052760000,target,False
read-000361-zone-0157,2022-08-08,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,13111.75,13131.25,13112,43,-2.25,-2.25,1660051860000,1660051860000,target,False
read-000362-zone-0244,2022-08-08,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,13042,13026.5,13042,35,-2,-2,1660082460000,1660082460000,target,False
read-000362-zone-0251,2022-08-08,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,13044.75,13029.25,13045,35,-1.75,-1.75,1660082460000,1660082520000,target,True
read-000362-zone-0255,2022-08-08,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,13045.75,13030.25,13046,35,-1.75,-1.75,1660082460000,1660082580000,target,True
read-000362-zone-0260,2022-08-08,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,13048,13032.5,13049.25,35,-0.75,-0.75,1660082460000,1660082580000,target,True
read-000363-zone-0155,2022-08-09,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,12988.75,12978.75,12988.75,24,-2,-2,1660115340000,1660115400000,target,True
read-000367-zone-0415,2022-08-10,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,13499.75,13525.5,13495.25,55.5,2.5,2.5,1660224660000,1660224720000,target,True
read-000368-zone-0277,2022-08-10,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,13337.25,13318.5,13338.5,41.5,-0.75,-0.75,1660255260000,1660255320000,target,True
read-000368-zone-0298,2022-08-10,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,13344.5,13363.25,13344.5,41.5,-2,-2,1660262460000,1660262460000,target,False
read-000368-zone-0316,2022-08-10,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,13352,13370.75,13352.25,41.5,-2.25,-2.25,1660262520000,1660262520000,target,False
read-000369-zone-0326,2022-08-11,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,13344.5,13334.75,13346.25,23.5,-0.25,-0.25,1660287780000,1660288020000,target,True
read-000369-zone-0351,2022-08-11,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,13352.75,13343,13354,23.5,-0.75,-0.75,1660287660000,1660287720000,target,True
read-000370-zone-0325,2022-08-11,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,13388.5,13372.75,13388.75,35.5,-1.75,-1.75,1660311120000,1660311120000,target,False
read-000370-zone-0349,2022-08-11,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,13400.75,13416.5,13400.75,35.5,-17.75,-2,1660311660000,1660311660000,stop,True
read-000370-zone-0361,2022-08-11,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,13406.75,13422.5,13407,35.5,-17.75,-2.25,1660311660000,1660311660000,stop,True
read-000377-zone-0671,2022-08-13,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,13567,13554.5,13569.25,29,-14.5,0.25,1660514460000,1660514460000,stop,True
read-000377-zone-0674,2022-08-13,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,13571.25,13558.75,13575,29,-14.5,1.75,1660514460000,1660514460000,stop,True
read-000377-zone-0678,2022-08-13,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,13575.25,13562.75,13579,29,-14.5,-14.5,1660514460000,1660514460000,stop,False
read-000380-zone-0542,2022-08-14,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,13670.5,13657,13675,31,2.5,2.5,1660600860000,1660602720000,target,True
read-000381-zone-0671,2022-08-15,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,13671.75,13679.5,13672,19.5,-2.25,-2.25,1660638540000,1660638540000,target,False
read-000382-zone-0341,2022-08-15,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,13656.25,13672.25,13655,36,-0.75,-0.75,1660656780000,1660656780000,target,False
read-000382-zone-0355,2022-08-15,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,13661.5,13677.5,13656.5,36,3,3,1660664880000,1660664940000,target,True
read-000385-zone-0151,2022-08-16,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,13534.5,13559,13534.75,53,-2.25,-2.25,1660743060000,1660743060000,target,False
read-000386-zone-0163,2022-08-16,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,13498.25,13477.25,13498.25,46,-23,-2,1660773660000,1660776060000,stop,True
read-000388-zone-0254,2022-08-17,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,13509,13528.25,13507,42.5,0,0,1660833660000,1660833720000,target,True
read-000388-zone-0259,2022-08-17,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,13511,13530.25,13509.25,42.5,-0.25,-0.25,1660833660000,1660833720000,target,True
read-000389-zone-0483,2022-08-17,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,13524.75,13509.5,13525.25,34.5,-1.5,-1.5,1660860060000,1660860060000,target,False
read-000389-zone-0495,2022-08-17,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,13526.75,13511.5,13527.25,34.5,-1.5,-1.5,1660860060000,1660860060000,target,False
read-000391-zone-0089,2022-08-18,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,13370.75,13352.25,13377.5,41,4.75,4.75,1660916340000,1660916400000,target,True
read-000399-zone-0072,2022-08-21,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,13174.75,13188.25,13169.75,31,-15.5,3,1661151780000,1661152020000,stop,True
read-000400-zone-0077,2022-08-21,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,13061.75,13044.75,13065.25,38,1.5,1.5,1661175060000,1661175060000,target,False
read-000400-zone-0083,2022-08-21,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,13067.75,13050.75,13073.25,38,3.5,3.5,1661175060000,1661175060000,target,False
read-000400-zone-0089,2022-08-21,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,13073,13090,13073.25,38,-2.25,-2.25,1661175900000,1661175900000,target,False
read-000401-zone-0079,2022-08-21,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,12925,12910.25,12928.75,33.5,1.75,1.75,1661205660000,1661205720000,target,True
read-000403-zone-0089,2022-08-22,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12912.25,12932,12906.75,43.5,3.5,3.5,1661261460000,1661261520000,target,True
read-000403-zone-0097,2022-08-22,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12918.25,12938,12912.5,43.5,3.75,3.75,1661261460000,1661261520000,target,True
read-000403-zone-0101,2022-08-22,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12921.25,12941,12918.5,43.5,0.75,0.75,1661261460000,1661261460000,target,False
read-000403-zone-0105,2022-08-22,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12923,12942.75,12921.5,43.5,-0.5,-0.5,1661261460000,1661261460000,target,False
read-000404-zone-0066,2022-08-22,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,12879,12863.5,12880.25,35,-17.5,-0.75,1661292060000,1661292060000,stop,True
read-000405-zone-0084,2022-08-23,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,12873.5,12859.75,12878,31.5,2.5,2.5,1661324460000,1661324460000,target,False
read-000406-zone-0141,2022-08-23,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12896,12915.25,12895,42.5,-1,-1,1661347860000,1661347920000,target,True
read-000406-zone-0162,2022-08-23,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12906.5,12925.75,12903.25,42.5,1.25,1.25,1661347920000,1661347980000,target,True
read-000406-zone-0179,2022-08-23,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12913.75,12933,12914,42.5,-2.25,-2.25,1661349120000,1661349120000,target,False
read-000407-zone-0340,2022-08-23,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,12945,12927.75,12945.5,38.5,-1.5,-1.5,1661378460000,1661378460000,target,False
read-000407-zone-0347,2022-08-23,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,12946.5,12929.25,12948.5,38.5,0,0,1661378460000,1661378520000,target,True
read-000408-zone-0306,2022-08-24,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,13025.25,13005.25,13032.5,44,-22,-22,1661419560000,1661419920000,stop,False
read-000408-zone-0320,2022-08-24,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,13074.75,13094.75,13066,44,6.75,6.75,1661414460000,1661415000000,target,False
read-000409-zone-0266,2022-08-24,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,13008.75,13029.75,13009,46,-2.25,-2.25,1661435700000,1661435700000,target,False
read-000410-zone-0571,2022-08-24,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,13130.75,13116.75,13132.75,32,0,0,1661464860000,1661464860000,target,False
read-000411-zone-0510,2022-08-25,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,13121.25,13111.25,13125,24,1.75,1.75,1661497320000,1661497380000,target,True
read-000411-zone-0512,2022-08-25,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,13124.75,13134.75,13125,24,-2.25,-2.25,1661497620000,1661497620000,target,False
read-000420-zone-0053,2022-08-28,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,12463,12445,12467.5,40,2.5,2.5,1661757660000,1661757720000,target,True
read-000420-zone-0066,2022-08-28,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,12475.75,12457.75,12479,40,-20,1.25,1661757600000,1661757720000,stop,True
read-000421-zone-0097,2022-08-28,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12479.25,12459,12481.75,44.5,0.5,0.5,1661779860000,1661779860000,target,False
read-000421-zone-0106,2022-08-28,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12486,12465.75,12491.25,44.5,3.25,3.25,1661779860000,1661779860000,target,False
read-000421-zone-0110,2022-08-28,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12491.5,12471.25,12497,44.5,3.5,3.5,1661779860000,1661779860000,target,False
read-000424-zone-0183,2022-08-29,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12553.75,12574.25,12554,45,-2.25,-2.25,1661866800000,1661866800000,target,False
read-000424-zone-0213,2022-08-29,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12573.5,12594,12573.75,45,-2.25,-2.25,1661866260000,1661866260000,target,False
read-000425-zone-0078,2022-08-29,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,12371.25,12397.25,12369,56,0.25,0.25,1661896860000,1661896860000,target,False
read-000426-zone-0180,2022-08-30,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,12441,12424.5,12441.5,37,-1.5,-1.5,1661929380000,1661929440000,target,True
read-000426-zone-0189,2022-08-30,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,12447,12463.5,12447.25,37,-2.25,-2.25,1661929260000,1661929380000,target,True
read-000426-zone-0193,2022-08-30,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,12452.25,12468.75,12447.25,37,3,3,1661929260000,1661929380000,target,True
read-000427-zone-0147,2022-08-30,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12444.75,12414,12447,65.5,0.25,0.25,1661952660000,1661952720000,target,True
read-000427-zone-0166,2022-08-30,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12465.5,12496.25,12465.75,65.5,-2.25,-2.25,1661953500000,1661953560000,target,True
read-000430-zone-0070,2022-08-31,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12170.75,12196,12163.25,54.5,5.5,5.5,1662039360000,1662039540000,target,True
read-000430-zone-0084,2022-08-31,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12186.75,12212,12180,54.5,4.75,4.75,1662039060000,1662039060000,target,False
read-000432-zone-0368,2022-09-01,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,12290,12274.5,12292.25,35,0.25,0.25,1662102120000,1662102180000,target,True
read-000447-zone-0018,2022-09-06,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,12076.5,12060.5,12081,36,2.5,2.5,1662534300000,1662534360000,target,True
read-000449-zone-0252,2022-09-06,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,12344.25,12360.75,12344.5,37,-18.5,-2.25,1662588060000,1662588420000,stop,True
read-000449-zone-0253,2022-09-06,ASIA,in_sample,legacy_corrected,C_adverse_tick,,,True,12348.25,12364.75,12344.5,37,1.75,1.75,1662588060000,1662590160000,target,True
read-000451-zone-0088,2022-09-07,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12218.75,12188.75,12228.75,64,8,8,1662643860000,1662643920000,target,True
read-000451-zone-0095,2022-09-07,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12239,12269,12239.25,64,-2.25,-2.25,1662643980000,1662643980000,target,False
read-000451-zone-0107,2022-09-07,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12290.75,12320.75,12291,64,-2.25,-2.25,1662644700000,1662644760000,target,True
read-000451-zone-0121,2022-09-07,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12324.25,12354.25,12313.5,64,8.75,8.75,1662645180000,1662645180000,target,False
read-000454-zone-0361,2022-09-08,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12513.75,12530.25,12514,37,-2.25,-2.25,1662730260000,1662730260000,target,False
read-000454-zone-0374,2022-09-08,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12524.75,12541.25,12519.5,37,-18.5,3.25,1662730380000,1662730440000,stop,True
read-000454-zone-0379,2022-09-08,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12531.25,12547.75,12525,37,-18.5,4.25,1662730380000,1662730560000,stop,True
read-000463-zone-0285,2022-09-11,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12720.75,12703.75,12722.5,38,-0.25,-0.25,1662989460000,1662989460000,target,False
read-000463-zone-0305,2022-09-11,NY,in_sample,legacy_corrected,C_adverse_tick,,,True,12739.75,12756.75,12740,38,-2.25,-2.25,1662989460000,1662989460000,target,False
read-000465-zone-0456,2022-09-12,LONDON,in_sample,legacy_corrected,C_adverse_tick,,,True,12874.75,12886.75,12869.5,28,3.25,3.25,1663052460000,1663052820000,target,True
