ID,Era,Session,Day,Cell,Reason,ConfiguredAdmission,Entry,Stop,Target,RiskUSD
read-002260-zone-0302,in_sample,NY,2024-05-02,p50_p75_tick_floor,geometry_pass,risk_cap_missing,17900,17898.75,17938.75,6.5
read-002260-zone-0302,in_sample,NY,2024-05-02,p90,geometry_pass,risk_cap_missing,17900,17897.75,17938.75,8.5
read-002260-zone-0302,in_sample,NY,2024-05-02,p95,geometry_pass,risk_cap_missing,17900,17894.5,17938.75,15
read-002260-zone-0314,in_sample,NY,2024-05-02,p50_p75_tick_floor,rr,rr,17922.5,17913.75,17938.75,21.5
read-002260-zone-0314,in_sample,NY,2024-05-02,p90,rr,rr,17922.5,17912.75,17938.75,23.5
read-002260-zone-0314,in_sample,NY,2024-05-02,p95,rr,rr,17922.5,17909.5,17938.75,30
read-002260-zone-0323,in_sample,NY,2024-05-02,p50_p75_tick_floor,rr,rr,17964.5,17976.25,17951,27.5
read-002260-zone-0323,in_sample,NY,2024-05-02,p90,rr,rr,17964.5,17977.25,17951,29.5
read-002260-zone-0323,in_sample,NY,2024-05-02,p95,rr,rr,17964.5,17980.5,17951,36
read-002267-zone-0624,in_sample,ASIA,2024-05-04,p50_p75_tick_floor,rr,rr,18009.75,18005,18016.25,13.5
read-002267-zone-0624,in_sample,ASIA,2024-05-04,p90,rr,rr,18009.75,18004,18016.25,15.5
read-002267-zone-0624,in_sample,ASIA,2024-05-04,p95,rr,rr,18009.75,18000.75,18016.25,22
read-002267-zone-0628,in_sample,ASIA,2024-05-04,p50_p75_tick_floor,geometry_pass,risk_cap_missing,18014.75,18012.75,18023,8
read-002267-zone-0628,in_sample,ASIA,2024-05-04,p90,geometry_pass,risk_cap_missing,18014.75,18011.75,18023,10
read-002267-zone-0628,in_sample,ASIA,2024-05-04,p95,rr,rr,18014.75,18008.5,18023,16.5
read-002267-zone-0634,in_sample,ASIA,2024-05-04,p50_p75_tick_floor,geometry_pass,risk_cap_missing,18019.75,18016,18049,11.5
read-002267-zone-0634,in_sample,ASIA,2024-05-04,p90,geometry_pass,risk_cap_missing,18019.75,18015,18049,13.5
read-002267-zone-0634,in_sample,ASIA,2024-05-04,p95,geometry_pass,risk_cap_missing,18019.75,18011.75,18049,20
read-002267-zone-0638,in_sample,ASIA,2024-05-04,p50_p75_tick_floor,geometry_pass,risk_cap_missing,18025,18022.75,18049,8.5
read-002267-zone-0638,in_sample,ASIA,2024-05-04,p90,geometry_pass,risk_cap_missing,18025,18021.75,18049,10.5
read-002267-zone-0638,in_sample,ASIA,2024-05-04,p95,geometry_pass,risk_cap_missing,18025,18018.5,18049,17
read-002268-zone-0678,in_sample,LONDON,2024-05-05,p50_p75_tick_floor,rr,rr,17997.25,17994.5,18000.5,9.5
read-002268-zone-0678,in_sample,LONDON,2024-05-05,p90,rr,rr,17997.25,17993.5,18000.5,11.5
read-002268-zone-0678,in_sample,LONDON,2024-05-05,p95,rr,rr,17997.25,17990.25,18000.5,18
read-002268-zone-0683,in_sample,LONDON,2024-05-05,p50_p75_tick_floor,rr,rr,17998.25,17995.25,18002.5,10
read-002268-zone-0683,in_sample,LONDON,2024-05-05,p90,rr,rr,17998.25,17994.25,18002.5,12
read-002268-zone-0683,in_sample,LONDON,2024-05-05,p95,rr,rr,17998.25,17991,18002.5,18.5
read-002268-zone-0695,in_sample,LONDON,2024-05-05,p50_p75_tick_floor,rr,rr,18001.75,17999.75,18005,8
read-002268-zone-0695,in_sample,LONDON,2024-05-05,p90,rr,rr,18001.75,17998.75,18005,10
read-002268-zone-0695,in_sample,LONDON,2024-05-05,p95,rr,rr,18001.75,17995.5,18005,16.5
read-002268-zone-0705,in_sample,LONDON,2024-05-05,p50_p75_tick_floor,geometry_pass,risk_cap_missing,18004,18002.25,18008.5,7.5
read-002268-zone-0705,in_sample,LONDON,2024-05-05,p90,rr,rr,18004,18001.25,18008.5,9.5
read-002268-zone-0705,in_sample,LONDON,2024-05-05,p95,rr,rr,18004,17998,18008.5,16
read-002268-zone-0714,in_sample,LONDON,2024-05-05,p50_p75_tick_floor,rr,rr,18006.75,18004.25,18011.25,9
read-002268-zone-0714,in_sample,LONDON,2024-05-05,p90,rr,rr,18006.75,18003.25,18011.25,11
read-002268-zone-0714,in_sample,LONDON,2024-05-05,p95,rr,rr,18006.75,18000,18011.25,17.5
read-002268-zone-0732,in_sample,LONDON,2024-05-05,p50_p75_tick_floor,geometry_pass,risk_cap_missing,18009.75,18008.25,18013.25,7
read-002268-zone-0732,in_sample,LONDON,2024-05-05,p90,rr,rr,18009.75,18007.25,18013.25,9
read-002268-zone-0732,in_sample,LONDON,2024-05-05,p95,rr,rr,18009.75,18004,18013.25,15.5
read-002268-zone-0739,in_sample,LONDON,2024-05-05,p50_p75_tick_floor,geometry_pass,risk_cap_missing,18013.5,18011.5,18017.5,8
read-002268-zone-0739,in_sample,LONDON,2024-05-05,p90,rr,rr,18013.5,18010.5,18017.5,10
read-002268-zone-0739,in_sample,LONDON,2024-05-05,p95,rr,rr,18013.5,18007.25,18017.5,16.5
read-002269-zone-0589,in_sample,NY,2024-05-05,p50_p75_tick_floor,geometry_pass,risk_cap_missing,18049.5,18048.25,18056.75,6.5
read-002269-zone-0589,in_sample,NY,2024-05-05,p90,geometry_pass,risk_cap_missing,18049.5,18047.25,18056.75,8.5
read-002269-zone-0589,in_sample,NY,2024-05-05,p95,rr,rr,18049.5,18044,18056.75,15
read-002269-zone-0596,in_sample,NY,2024-05-05,p50_p75_tick_floor,rr,rr,18056.25,18053.25,18062,10
read-002269-zone-0596,in_sample,NY,2024-05-05,p90,rr,rr,18056.25,18052.25,18062,12
read-002269-zone-0596,in_sample,NY,2024-05-05,p95,rr,rr,18056.25,18049,18062,18.5
read-002269-zone-0597,in_sample,NY,2024-05-05,p50_p75_tick_floor,geometry_pass,risk_cap_missing,18060,18056.5,18070.5,11
read-002269-zone-0597,in_sample,NY,2024-05-05,p90,geometry_pass,risk_cap_missing,18060,18055.5,18070.5,13
read-002269-zone-0597,in_sample,NY,2024-05-05,p95,rr,rr,18060,18052.25,18070.5,19.5
read-002270-zone-0620,in_sample,ASIA,2024-05-05,p50_p75_tick_floor,geometry_pass,risk_cap_missing,18179.25,18176.75,18193.5,9
read-002270-zone-0620,in_sample,ASIA,2024-05-05,p90,geometry_pass,risk_cap_missing,18179.25,18175.75,18193.5,11
read-002270-zone-0620,in_sample,ASIA,2024-05-05,p95,geometry_pass,risk_cap_missing,18179.25,18172.5,18193.5,17.5
read-002270-zone-0628,in_sample,ASIA,2024-05-05,p50_p75_tick_floor,rr,rr,18186.5,18192,18184.25,15
read-002270-zone-0628,in_sample,ASIA,2024-05-05,p90,rr,rr,18186.5,18193,18184.25,17
read-002270-zone-0628,in_sample,ASIA,2024-05-05,p95,rr,rr,18186.5,18196.25,18184.25,23.5
read-002271-zone-0797,in_sample,LONDON,2024-05-06,p50_p75_tick_floor,rr,rr,18183.25,18181.25,18185.5,8
read-002271-zone-0797,in_sample,LONDON,2024-05-06,p90,rr,rr,18183.25,18180.25,18185.5,10
read-002271-zone-0797,in_sample,LONDON,2024-05-06,p95,rr,rr,18183.25,18177,18185.5,16.5
read-002271-zone-0802,in_sample,LONDON,2024-05-06,p50_p75_tick_floor,rr,rr,18184.25,18182.25,18186.75,8
read-002271-zone-0802,in_sample,LONDON,2024-05-06,p90,rr,rr,18184.25,18181.25,18186.75,10
read-002271-zone-0802,in_sample,LONDON,2024-05-06,p95,rr,rr,18184.25,18178,18186.75,16.5
read-002271-zone-0809,in_sample,LONDON,2024-05-06,p50_p75_tick_floor,rr,rr,18186.5,18184.5,18190.25,8
read-002271-zone-0809,in_sample,LONDON,2024-05-06,p90,rr,rr,18186.5,18183.5,18190.25,10
read-002271-zone-0809,in_sample,LONDON,2024-05-06,p95,rr,rr,18186.5,18180.25,18190.25,16.5
read-002271-zone-0812,in_sample,LONDON,2024-05-06,p50_p75_tick_floor,rr,rr,18187.5,18189.5,18185.25,8
read-002271-zone-0812,in_sample,LONDON,2024-05-06,p90,rr,rr,18187.5,18190.5,18185.25,10
read-002271-zone-0812,in_sample,LONDON,2024-05-06,p95,rr,rr,18187.5,18193.75,18185.25,16.5
read-002272-zone-0428,in_sample,NY,2024-05-06,p50_p75_tick_floor,geometry_pass,risk_cap_missing,18173.75,18172.5,18178.25,6.5
read-002272-zone-0428,in_sample,NY,2024-05-06,p90,geometry_pass,risk_cap_missing,18173.75,18171.5,18178.25,8.5
read-002272-zone-0428,in_sample,NY,2024-05-06,p95,rr,rr,18173.75,18168.25,18178.25,15
read-002272-zone-0450,in_sample,NY,2024-05-06,p50_p75_tick_floor,geometry_pass,risk_cap_missing,18181.75,18179.25,18186.75,9
read-002272-zone-0450,in_sample,NY,2024-05-06,p90,rr,rr,18181.75,18178.25,18186.75,11
read-002272-zone-0450,in_sample,NY,2024-05-06,p95,rr,rr,18181.75,18175,18186.75,17.5
read-002272-zone-0467,in_sample,NY,2024-05-06,p50_p75_tick_floor,geometry_pass,risk_cap_missing,18188.5,18186.5,18193.25,8
read-002272-zone-0467,in_sample,NY,2024-05-06,p90,rr,rr,18188.5,18185.5,18193.25,10
read-002272-zone-0467,in_sample,NY,2024-05-06,p95,rr,rr,18188.5,18182.25,18193.25,16.5
read-002273-zone-0363,in_sample,ASIA,2024-05-06,p50_p75_tick_floor,rr,rr,18198,18205.25,18194.25,18.5
read-002273-zone-0363,in_sample,ASIA,2024-05-06,p90,rr,rr,18198,18206.25,18194.25,20.5
read-002273-zone-0363,in_sample,ASIA,2024-05-06,p95,rr,rr,18198,18209.5,18194.25,27
read-002273-zone-0376,in_sample,ASIA,2024-05-06,p50_p75_tick_floor,rr,rr,18203,18209,18197.5,16
read-002273-zone-0376,in_sample,ASIA,2024-05-06,p90,rr,rr,18203,18210,18197.5,18
read-002273-zone-0376,in_sample,ASIA,2024-05-06,p95,rr,rr,18203,18213.25,18197.5,24.5
read-002274-zone-0394,in_sample,LONDON,2024-05-07,p50_p75_tick_floor,rr,rr,18186.5,18184.5,18189.75,8
read-002274-zone-0394,in_sample,LONDON,2024-05-07,p90,rr,rr,18186.5,18183.5,18189.75,10
read-002274-zone-0394,in_sample,LONDON,2024-05-07,p95,rr,rr,18186.5,18180.25,18189.75,16.5
read-002274-zone-0431,in_sample,LONDON,2024-05-07,p50_p75_tick_floor,rr,rr,18192,18190.25,18195,7.5
read-002274-zone-0431,in_sample,LONDON,2024-05-07,p90,rr,rr,18192,18189.25,18195,9.5
read-002274-zone-0431,in_sample,LONDON,2024-05-07,p95,rr,rr,18192,18186,18195,16
read-002274-zone-0447,in_sample,LONDON,2024-05-07,p50_p75_tick_floor,rr,rr,18194.5,18192,18197,9
read-002274-zone-0447,in_sample,LONDON,2024-05-07,p90,rr,rr,18194.5,18191,18197,11
read-002274-zone-0447,in_sample,LONDON,2024-05-07,p95,rr,rr,18194.5,18187.75,18197,17.5
read-002274-zone-0463,in_sample,LONDON,2024-05-07,p50_p75_tick_floor,rr,rr,18196,18194.25,18199.25,7.5
read-002274-zone-0463,in_sample,LONDON,2024-05-07,p90,rr,rr,18196,18193.25,18199.25,9.5
read-002274-zone-0463,in_sample,LONDON,2024-05-07,p95,rr,rr,18196,18190,18199.25,16
read-002274-zone-0495,in_sample,LONDON,2024-05-07,p50_p75_tick_floor,rr,rr,18199.75,18202.25,18197.5,9
read-002274-zone-0495,in_sample,LONDON,2024-05-07,p90,rr,rr,18199.75,18203.25,18197.5,11
read-002274-zone-0495,in_sample,LONDON,2024-05-07,p95,rr,rr,18199.75,18206.5,18197.5,17.5
read-002275-zone-0203,in_sample,NY,2024-05-07,p50_p75_tick_floor,geometry_pass,risk_cap_missing,18083.5,18081,18099,9
read-002275-zone-0203,in_sample,NY,2024-05-07,p90,geometry_pass,risk_cap_missing,18083.5,18080,18099,11
read-002275-zone-0203,in_sample,NY,2024-05-07,p95,geometry_pass,risk_cap_missing,18083.5,18076.75,18099,17.5
read-002275-zone-0206,in_sample,NY,2024-05-07,p50_p75_tick_floor,geometry_pass,risk_cap_missing,18100,18104.5,18088.5,13
read-002275-zone-0206,in_sample,NY,2024-05-07,p90,geometry_pass,risk_cap_missing,18100,18105.5,18088.5,15
read-002275-zone-0206,in_sample,NY,2024-05-07,p95,rr,rr,18100,18108.75,18088.5,21.5
read-002275-zone-0207,in_sample,NY,2024-05-07,p50_p75_tick_floor,rr,rr,18109.5,18118,18104.25,21
read-002275-zone-0207,in_sample,NY,2024-05-07,p90,rr,rr,18109.5,18119,18104.25,23
read-002275-zone-0207,in_sample,NY,2024-05-07,p95,rr,rr,18109.5,18122.25,18104.25,29.5
read-002275-zone-0209,in_sample,NY,2024-05-07,p50_p75_tick_floor,rr,rr,18123.25,18129,18116.75,15.5
read-002275-zone-0209,in_sample,NY,2024-05-07,p90,rr,rr,18123.25,18130,18116.75,17.5
read-002275-zone-0209,in_sample,NY,2024-05-07,p95,rr,rr,18123.25,18133.25,18116.75,24
read-002276-zone-0213,in_sample,ASIA,2024-05-07,p50_p75_tick_floor,rr,rr,18155.75,18151,18161,13.5
read-002276-zone-0213,in_sample,ASIA,2024-05-07,p90,rr,rr,18155.75,18150,18161,15.5
read-002276-zone-0213,in_sample,ASIA,2024-05-07,p95,rr,rr,18155.75,18146.75,18161,22
read-002276-zone-0222,in_sample,ASIA,2024-05-07,p50_p75_tick_floor,rr,rr,18160.75,18157.25,18166.75,11
read-002276-zone-0222,in_sample,ASIA,2024-05-07,p90,rr,rr,18160.75,18156.25,18166.75,13
read-002276-zone-0222,in_sample,ASIA,2024-05-07,p95,rr,rr,18160.75,18153,18166.75,19.5
read-002276-zone-0229,in_sample,ASIA,2024-05-07,p50_p75_tick_floor,rr,rr,18164.5,18170.5,18160.25,16
read-002276-zone-0229,in_sample,ASIA,2024-05-07,p90,rr,rr,18164.5,18171.5,18160.25,18
read-002276-zone-0229,in_sample,ASIA,2024-05-07,p95,rr,rr,18164.5,18174.75,18160.25,24.5
read-002276-zone-0256,in_sample,ASIA,2024-05-07,p50_p75_tick_floor,rr,rr,18172.5,18177.75,18166.25,14.5
read-002276-zone-0256,in_sample,ASIA,2024-05-07,p90,rr,rr,18172.5,18178.75,18166.25,16.5
read-002276-zone-0256,in_sample,ASIA,2024-05-07,p95,rr,rr,18172.5,18182,18166.25,23
read-002277-zone-0317,in_sample,LONDON,2024-05-08,p50_p75_tick_floor,net_nonpositive,net_nonpositive,18147.75,18149.25,18145.75,7
read-002277-zone-0317,in_sample,LONDON,2024-05-08,p90,net_nonpositive,net_nonpositive,18147.75,18150.25,18145.75,9
read-002277-zone-0317,in_sample,LONDON,2024-05-08,p95,net_nonpositive,net_nonpositive,18147.75,18153.5,18145.75,15.5
read-002278-zone-0352,in_sample,NY,2024-05-08,p50_p75_tick_floor,rr,rr,18197.5,18205.75,18189.5,20.5
read-002278-zone-0352,in_sample,NY,2024-05-08,p90,rr,rr,18197.5,18206.75,18189.5,22.5
read-002278-zone-0352,in_sample,NY,2024-05-08,p95,rr,rr,18197.5,18210,18189.5,29
read-002279-zone-0430,in_sample,ASIA,2024-05-08,p50_p75_tick_floor,rr,rr,18210.75,18205.75,18218.5,14
read-002279-zone-0430,in_sample,ASIA,2024-05-08,p90,rr,rr,18210.75,18204.75,18218.5,16
read-002279-zone-0430,in_sample,ASIA,2024-05-08,p95,rr,rr,18210.75,18201.5,18218.5,22.5
read-002279-zone-0438,in_sample,ASIA,2024-05-08,p50_p75_tick_floor,rr,rr,18215.75,18211,18222.25,13.5
read-002279-zone-0438,in_sample,ASIA,2024-05-08,p90,rr,rr,18215.75,18210,18222.25,15.5
read-002279-zone-0438,in_sample,ASIA,2024-05-08,p95,rr,rr,18215.75,18206.75,18222.25,22
read-002279-zone-0440,in_sample,ASIA,2024-05-08,p50_p75_tick_floor,rr,rr,18216.75,18212.25,18222.25,13
read-002279-zone-0440,in_sample,ASIA,2024-05-08,p90,rr,rr,18216.75,18211.25,18222.25,15
read-002279-zone-0440,in_sample,ASIA,2024-05-08,p95,rr,rr,18216.75,18208,18222.25,21.5
read-002279-zone-0446,in_sample,ASIA,2024-05-08,p50_p75_tick_floor,rr,rr,18219.25,18214.5,18224.25,13.5
read-002279-zone-0446,in_sample,ASIA,2024-05-08,p90,rr,rr,18219.25,18213.5,18224.25,15.5
read-002279-zone-0446,in_sample,ASIA,2024-05-08,p95,rr,rr,18219.25,18210.25,18224.25,22
read-002279-zone-0450,in_sample,ASIA,2024-05-08,p50_p75_tick_floor,geometry_pass,risk_cap_missing,18222.5,18219.25,18233.25,10.5
read-002279-zone-0450,in_sample,ASIA,2024-05-08,p90,geometry_pass,risk_cap_missing,18222.5,18218.25,18233.25,12.5
read-002279-zone-0450,in_sample,ASIA,2024-05-08,p95,rr,rr,18222.5,18215,18233.25,19
read-002280-zone-0710,in_sample,LONDON,2024-05-09,p50_p75_tick_floor,geometry_pass,risk_cap_missing,18235,18232.75,18243.5,8.5
read-002280-zone-0710,in_sample,LONDON,2024-05-09,p90,geometry_pass,risk_cap_missing,18235,18231.75,18243.5,10.5
read-002280-zone-0710,in_sample,LONDON,2024-05-09,p95,rr,rr,18235,18228.5,18243.5,17
read-002281-zone-0389,in_sample,NY,2024-05-09,p50_p75_tick_floor,geometry_pass,risk_cap_missing,18250,18248.75,18253.25,6.5
read-002281-zone-0389,in_sample,NY,2024-05-09,p90,rr,rr,18250,18247.75,18253.25,8.5
read-002281-zone-0389,in_sample,NY,2024-05-09,p95,rr,rr,18250,18244.5,18253.25,15
read-002281-zone-0394,in_sample,NY,2024-05-09,p50_p75_tick_floor,geometry_pass,risk_cap_missing,18260,18258.25,18270,7.5
read-002281-zone-0394,in_sample,NY,2024-05-09,p90,geometry_pass,risk_cap_missing,18260,18257.25,18270,9.5
read-002281-zone-0394,in_sample,NY,2024-05-09,p95,rr,rr,18260,18254,18270,16
read-002288-zone-0374,in_sample,ASIA,2024-05-11,p50_p75_tick_floor,rr,rr,18247,18253.75,18243.25,17.5
read-002288-zone-0374,in_sample,ASIA,2024-05-11,p90,rr,rr,18247,18254.75,18243.25,19.5
read-002288-zone-0374,in_sample,ASIA,2024-05-11,p95,rr,rr,18247,18258,18243.25,26
read-002289-zone-0630,in_sample,LONDON,2024-05-12,p50_p75_tick_floor,geometry_pass,risk_cap_missing,18290.25,18288.5,18293.75,7.5
read-002289-zone-0630,in_sample,LONDON,2024-05-12,p90,rr,rr,18290.25,18287.5,18293.75,9.5
read-002289-zone-0630,in_sample,LONDON,2024-05-12,p95,rr,rr,18290.25,18284.25,18293.75,16
read-002289-zone-0639,in_sample,LONDON,2024-05-12,p50_p75_tick_floor,rr,rr,18292.25,18295,18289.75,9.5
read-002289-zone-0639,in_sample,LONDON,2024-05-12,p90,rr,rr,18292.25,18296,18289.75,11.5
read-002289-zone-0639,in_sample,LONDON,2024-05-12,p95,rr,rr,18292.25,18299.25,18289.75,18
read-002289-zone-0641,in_sample,LONDON,2024-05-12,p50_p75_tick_floor,rr,rr,18293.75,18295.5,18291.5,7.5
read-002289-zone-0641,in_sample,LONDON,2024-05-12,p90,rr,rr,18293.75,18296.5,18291.5,9.5
read-002289-zone-0641,in_sample,LONDON,2024-05-12,p95,rr,rr,18293.75,18299.75,18291.5,16
read-002289-zone-0644,in_sample,LONDON,2024-05-12,p50_p75_tick_floor,net_nonpositive,net_nonpositive,18296,18298.5,18294,9
read-002289-zone-0644,in_sample,LONDON,2024-05-12,p90,net_nonpositive,net_nonpositive,18296,18299.5,18294,11
read-002289-zone-0644,in_sample,LONDON,2024-05-12,p95,net_nonpositive,net_nonpositive,18296,18302.75,18294,17.5
read-002289-zone-0655,in_sample,LONDON,2024-05-12,p50_p75_tick_floor,net_nonpositive,net_nonpositive,18300,18302.5,18298.25,9
read-002289-zone-0655,in_sample,LONDON,2024-05-12,p90,net_nonpositive,net_nonpositive,18300,18303.5,18298.25,11
read-002289-zone-0655,in_sample,LONDON,2024-05-12,p95,net_nonpositive,net_nonpositive,18300,18306.75,18298.25,17.5
read-002290-zone-0465,in_sample,NY,2024-05-12,p50_p75_tick_floor,geometry_pass,risk_cap_missing,18296,18293.75,18301,8.5
read-002290-zone-0465,in_sample,NY,2024-05-12,p90,rr,rr,18296,18292.75,18301,10.5
read-002290-zone-0465,in_sample,NY,2024-05-12,p95,rr,rr,18296,18289.5,18301,17
read-002290-zone-0499,in_sample,NY,2024-05-12,p50_p75_tick_floor,geometry_pass,risk_cap_missing,18314.75,18312.25,18320.5,9
read-002290-zone-0499,in_sample,NY,2024-05-12,p90,rr,rr,18314.75,18311.25,18320.5,11
read-002290-zone-0499,in_sample,NY,2024-05-12,p95,rr,rr,18314.75,18308,18320.5,17.5
read-002290-zone-0507,in_sample,NY,2024-05-12,p50_p75_tick_floor,geometry_pass,risk_cap_missing,18322.5,18320.25,18329.5,8.5
read-002290-zone-0507,in_sample,NY,2024-05-12,p90,geometry_pass,risk_cap_missing,18322.5,18319.25,18329.5,10.5
read-002290-zone-0507,in_sample,NY,2024-05-12,p95,rr,rr,18322.5,18316,18329.5,17
read-002291-zone-0410,in_sample,ASIA,2024-05-12,p50_p75_tick_floor,rr,rr,18274.5,18271,18278.25,11
read-002291-zone-0410,in_sample,ASIA,2024-05-12,p90,rr,rr,18274.5,18270,18278.25,13
read-002291-zone-0410,in_sample,ASIA,2024-05-12,p95,rr,rr,18274.5,18266.75,18278.25,19.5
read-002291-zone-0438,in_sample,ASIA,2024-05-12,p50_p75_tick_floor,rr,rr,18281.75,18278.25,18285.75,11
read-002291-zone-0438,in_sample,ASIA,2024-05-12,p90,rr,rr,18281.75,18277.25,18285.75,13
read-002291-zone-0438,in_sample,ASIA,2024-05-12,p95,rr,rr,18281.75,18274,18285.75,19.5
read-002291-zone-0444,in_sample,ASIA,2024-05-12,p50_p75_tick_floor,rr,rr,18283.75,18287.5,18280,11.5
read-002291-zone-0444,in_sample,ASIA,2024-05-12,p90,rr,rr,18283.75,18288.5,18280,13.5
read-002291-zone-0444,in_sample,ASIA,2024-05-12,p95,rr,rr,18283.75,18291.75,18280,20
read-002291-zone-0469,in_sample,ASIA,2024-05-12,p50_p75_tick_floor,rr,rr,18289.5,18294.25,18285.75,13.5
read-002291-zone-0469,in_sample,ASIA,2024-05-12,p90,rr,rr,18289.5,18295.25,18285.75,15.5
read-002291-zone-0469,in_sample,ASIA,2024-05-12,p95,rr,rr,18289.5,18298.5,18285.75,22
read-002292-zone-0487,in_sample,LONDON,2024-05-13,p50_p75_tick_floor,rr,rr,18278.5,18276.75,18281,7.5
read-002292-zone-0487,in_sample,LONDON,2024-05-13,p90,rr,rr,18278.5,18275.75,18281,9.5
read-002292-zone-0487,in_sample,LONDON,2024-05-13,p95,rr,rr,18278.5,18272.5,18281,16
read-002292-zone-0517,in_sample,LONDON,2024-05-13,p50_p75_tick_floor,rr,rr,18281.75,18280,18284,7.5
read-002292-zone-0517,in_sample,LONDON,2024-05-13,p90,rr,rr,18281.75,18279,18284,9.5
read-002292-zone-0517,in_sample,LONDON,2024-05-13,p95,rr,rr,18281.75,18275.75,18284,16
read-002292-zone-0533,in_sample,LONDON,2024-05-13,p50_p75_tick_floor,rr,rr,18283.25,18281.75,18285.75,7
read-002292-zone-0533,in_sample,LONDON,2024-05-13,p90,rr,rr,18283.25,18280.75,18285.75,9
read-002292-zone-0533,in_sample,LONDON,2024-05-13,p95,rr,rr,18283.25,18277.5,18285.75,15.5
read-002292-zone-0544,in_sample,LONDON,2024-05-13,p50_p75_tick_floor,net_nonpositive,net_nonpositive,18284.5,18282.5,18286.25,8
read-002292-zone-0544,in_sample,LONDON,2024-05-13,p90,net_nonpositive,net_nonpositive,18284.5,18281.5,18286.25,10
read-002292-zone-0544,in_sample,LONDON,2024-05-13,p95,net_nonpositive,net_nonpositive,18284.5,18278.25,18286.25,16.5
read-002292-zone-0547,in_sample,LONDON,2024-05-13,p50_p75_tick_floor,rr,rr,18284.75,18282.75,18287,8
read-002292-zone-0547,in_sample,LONDON,2024-05-13,p90,rr,rr,18284.75,18281.75,18287,10
read-002292-zone-0547,in_sample,LONDON,2024-05-13,p95,rr,rr,18284.75,18278.5,18287,16.5
read-002292-zone-0561,in_sample,LONDON,2024-05-13,p50_p75_tick_floor,net_nonpositive,net_nonpositive,18285.75,18284,18287.5,7.5
read-002292-zone-0561,in_sample,LONDON,2024-05-13,p90,net_nonpositive,net_nonpositive,18285.75,18283,18287.5,9.5
read-002292-zone-0561,in_sample,LONDON,2024-05-13,p95,net_nonpositive,net_nonpositive,18285.75,18279.75,18287.5,16
read-002292-zone-0595,in_sample,LONDON,2024-05-13,p50_p75_tick_floor,rr,rr,18288.75,18287.25,18291,7
read-002292-zone-0595,in_sample,LONDON,2024-05-13,p90,rr,rr,18288.75,18286.25,18291,9
read-002292-zone-0595,in_sample,LONDON,2024-05-13,p95,rr,rr,18288.75,18283,18291,15.5
read-002293-zone-0281,in_sample,NY,2024-05-13,p50_p75_tick_floor,geometry_pass,risk_cap_missing,18277.5,18273.25,18291,12.5
read-002293-zone-0281,in_sample,NY,2024-05-13,p90,geometry_pass,risk_cap_missing,18277.5,18272.25,18291,14.5
read-002293-zone-0281,in_sample,NY,2024-05-13,p95,rr,rr,18277.5,18269,18291,21
read-002293-zone-0304,in_sample,NY,2024-05-13,p50_p75_tick_floor,rr,rr,18287,18298,18279.25,26
read-002293-zone-0304,in_sample,NY,2024-05-13,p90,rr,rr,18287,18299,18279.25,28
read-002293-zone-0304,in_sample,NY,2024-05-13,p95,rr,rr,18287,18302.25,18279.25,34.5
read-002293-zone-0331,in_sample,NY,2024-05-13,p50_p75_tick_floor,rr,rr,18296.25,18309.25,18287.25,30
read-002293-zone-0331,in_sample,NY,2024-05-13,p90,rr,rr,18296.25,18310.25,18287.25,32
read-002293-zone-0331,in_sample,NY,2024-05-13,p95,rr,rr,18296.25,18313.5,18287.25,38.5
read-002294-zone-0467,in_sample,ASIA,2024-05-13,p50_p75_tick_floor,geometry_pass,risk_cap_missing,18397.25,18394.25,18404.5,10
read-002294-zone-0467,in_sample,ASIA,2024-05-13,p90,rr,rr,18397.25,18393.25,18404.5,12
read-002294-zone-0467,in_sample,ASIA,2024-05-13,p95,rr,rr,18397.25,18390,18404.5,18.5
read-002294-zone-0468,in_sample,ASIA,2024-05-13,p50_p75_tick_floor,geometry_pass,risk_cap_missing,18401.5,18398.75,18410.25,9.5
read-002294-zone-0468,in_sample,ASIA,2024-05-13,p90,geometry_pass,risk_cap_missing,18401.5,18397.75,18410.25,11.5
read-002294-zone-0468,in_sample,ASIA,2024-05-13,p95,rr,rr,18401.5,18394.5,18410.25,18
read-002294-zone-0472,in_sample,ASIA,2024-05-13,p50_p75_tick_floor,geometry_pass,risk_cap_missing,18410.25,18407.25,18418.25,10
read-002294-zone-0472,in_sample,ASIA,2024-05-13,p90,geometry_pass,risk_cap_missing,18410.25,18406.25,18418.25,12
read-002294-zone-0472,in_sample,ASIA,2024-05-13,p95,rr,rr,18410.25,18403,18418.25,18.5
read-002294-zone-0477,in_sample,ASIA,2024-05-13,p50_p75_tick_floor,rr,rr,18414,18419,18410,14
read-002294-zone-0477,in_sample,ASIA,2024-05-13,p90,rr,rr,18414,18420,18410,16
read-002294-zone-0477,in_sample,ASIA,2024-05-13,p95,rr,rr,18414,18423.25,18410,22.5
read-002294-zone-0480,in_sample,ASIA,2024-05-13,p50_p75_tick_floor,rr,rr,18417.5,18421.5,18410,12
read-002294-zone-0480,in_sample,ASIA,2024-05-13,p90,rr,rr,18417.5,18422.5,18410,14
read-002294-zone-0480,in_sample,ASIA,2024-05-13,p95,rr,rr,18417.5,18425.75,18410,20.5
