caller_id	path	line	callee_expression	resolution
kernel/w12_regime_test.go:53:1:TestW12RealizedVol	kernel/w12_regime_test.go	75	math.Abs	syntax-only; target not type-resolved
kernel/w12_regime_test.go:53:1:TestW12RealizedVol	kernel/w12_regime_test.go	76	t.Fatalf	syntax-only; target not type-resolved
kernel/w12_regime_test.go:83:1:TestW12BonferroniAndN	kernel/w12_regime_test.go	84	BonferroniAlpha	syntax-only; target not type-resolved
kernel/w12_regime_test.go:83:1:TestW12BonferroniAndN	kernel/w12_regime_test.go	84	math.Abs	syntax-only; target not type-resolved
kernel/w12_regime_test.go:83:1:TestW12BonferroniAndN	kernel/w12_regime_test.go	85	t.Fatalf	syntax-only; target not type-resolved
kernel/w12_regime_test.go:83:1:TestW12BonferroniAndN	kernel/w12_regime_test.go	88	t.Fatalf	syntax-only; target not type-resolved
kernel/w12_regime_test.go:83:1:TestW12BonferroniAndN	kernel/w12_regime_test.go	93	math.Ceil	syntax-only; target not type-resolved
kernel/w12_regime_test.go:83:1:TestW12BonferroniAndN	kernel/w12_regime_test.go	94	float64	syntax-only; target not type-resolved
kernel/w12_regime_test.go:83:1:TestW12BonferroniAndN	kernel/w12_regime_test.go	95	t.Fatalf	syntax-only; target not type-resolved
kernel/w12_regime_test.go:100:1:realKl20	kernel/w12_regime_test.go	115	append	syntax-only; target not type-resolved
kernel/w12_regime_test.go:122:1:TestW12ConfluenceScore	kernel/w12_regime_test.go	124	typeEvidence	syntax-only; target not type-resolved
kernel/w12_regime_test.go:122:1:TestW12ConfluenceScore	kernel/w12_regime_test.go	124	freshMult	syntax-only; target not type-resolved
kernel/w12_regime_test.go:122:1:TestW12ConfluenceScore	kernel/w12_regime_test.go	124	math.Abs	syntax-only; target not type-resolved
kernel/w12_regime_test.go:122:1:TestW12ConfluenceScore	kernel/w12_regime_test.go	124	gradeFromScore	syntax-only; target not type-resolved
kernel/w12_regime_test.go:122:1:TestW12ConfluenceScore	kernel/w12_regime_test.go	125	t.Fatalf	syntax-only; target not type-resolved
kernel/w12_regime_test.go:122:1:TestW12ConfluenceScore	kernel/w12_regime_test.go	125	gradeFromScore	syntax-only; target not type-resolved
kernel/w12_regime_test.go:122:1:TestW12ConfluenceScore	kernel/w12_regime_test.go	128	typeEvidence	syntax-only; target not type-resolved
kernel/w12_regime_test.go:122:1:TestW12ConfluenceScore	kernel/w12_regime_test.go	128	freshMult	syntax-only; target not type-resolved
kernel/w12_regime_test.go:122:1:TestW12ConfluenceScore	kernel/w12_regime_test.go	128	math.Abs	syntax-only; target not type-resolved
kernel/w12_regime_test.go:122:1:TestW12ConfluenceScore	kernel/w12_regime_test.go	128	gradeFromScore	syntax-only; target not type-resolved
kernel/w12_regime_test.go:122:1:TestW12ConfluenceScore	kernel/w12_regime_test.go	129	t.Fatalf	syntax-only; target not type-resolved
kernel/w12_regime_test.go:122:1:TestW12ConfluenceScore	kernel/w12_regime_test.go	129	gradeFromScore	syntax-only; target not type-resolved
kernel/w12_regime_test.go:122:1:TestW12ConfluenceScore	kernel/w12_regime_test.go	132	typeEvidence	syntax-only; target not type-resolved
kernel/w12_regime_test.go:122:1:TestW12ConfluenceScore	kernel/w12_regime_test.go	132	freshMult	syntax-only; target not type-resolved
kernel/w12_regime_test.go:122:1:TestW12ConfluenceScore	kernel/w12_regime_test.go	132	math.Abs	syntax-only; target not type-resolved
kernel/w12_regime_test.go:122:1:TestW12ConfluenceScore	kernel/w12_regime_test.go	132	gradeFromScore	syntax-only; target not type-resolved
kernel/w12_regime_test.go:122:1:TestW12ConfluenceScore	kernel/w12_regime_test.go	133	t.Fatalf	syntax-only; target not type-resolved
kernel/w12_regime_test.go:122:1:TestW12ConfluenceScore	kernel/w12_regime_test.go	133	gradeFromScore	syntax-only; target not type-resolved
kernel/w16_stale_gate_test.go:20:1:TestW16StaleEntriesAreStillBlockedAfterT22Removal	kernel/w16_stale_gate_test.go	21	time.Now().UnixMilli	syntax-only; target not type-resolved
kernel/w16_stale_gate_test.go:20:1:TestW16StaleEntriesAreStillBlockedAfterT22Removal	kernel/w16_stale_gate_test.go	21	time.Now	syntax-only; target not type-resolved
kernel/w16_stale_gate_test.go:20:1:TestW16StaleEntriesAreStillBlockedAfterT22Removal	kernel/w16_stale_gate_test.go	34	applyStaleDataBlock	syntax-only; target not type-resolved
kernel/w16_stale_gate_test.go:20:1:TestW16StaleEntriesAreStillBlockedAfterT22Removal	kernel/w16_stale_gate_test.go	37	t.Errorf	syntax-only; target not type-resolved
kernel/w16_stale_gate_test.go:20:1:TestW16StaleEntriesAreStillBlockedAfterT22Removal	kernel/w16_stale_gate_test.go	40	t.Errorf	syntax-only; target not type-resolved
kernel/w16_stale_gate_test.go:20:1:TestW16StaleEntriesAreStillBlockedAfterT22Removal	kernel/w16_stale_gate_test.go	45	t.Errorf	syntax-only; target not type-resolved
kernel/w16_stale_gate_test.go:20:1:TestW16StaleEntriesAreStillBlockedAfterT22Removal	kernel/w16_stale_gate_test.go	48	t.Errorf	syntax-only; target not type-resolved
kernel/w16_stale_gate_test.go:52:1:TestW16FreshFeedIsNotBlocked	kernel/w16_stale_gate_test.go	53	time.Now().UnixMilli	syntax-only; target not type-resolved
kernel/w16_stale_gate_test.go:52:1:TestW16FreshFeedIsNotBlocked	kernel/w16_stale_gate_test.go	53	time.Now	syntax-only; target not type-resolved
kernel/w16_stale_gate_test.go:52:1:TestW16FreshFeedIsNotBlocked	kernel/w16_stale_gate_test.go	59	applyStaleDataBlock	syntax-only; target not type-resolved
kernel/w16_stale_gate_test.go:52:1:TestW16FreshFeedIsNotBlocked	kernel/w16_stale_gate_test.go	61	t.Fatalf	syntax-only; target not type-resolved
kernel/w16_stale_gate_test.go:68:1:TestW16NoIntradayDataFailsOpen	kernel/w16_stale_gate_test.go	69	time.Now().UnixMilli	syntax-only; target not type-resolved
kernel/w16_stale_gate_test.go:68:1:TestW16NoIntradayDataFailsOpen	kernel/w16_stale_gate_test.go	69	time.Now	syntax-only; target not type-resolved
kernel/w16_stale_gate_test.go:68:1:TestW16NoIntradayDataFailsOpen	kernel/w16_stale_gate_test.go	75	applyStaleDataBlock	syntax-only; target not type-resolved
kernel/w16_stale_gate_test.go:68:1:TestW16NoIntradayDataFailsOpen	kernel/w16_stale_gate_test.go	77	t.Fatalf	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:14:1:TestTwoLegConfirmRenderS2Fixture	kernel/waterfall_twoleg_test.go	15	time.Date	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:14:1:TestTwoLegConfirmRenderS2Fixture	kernel/waterfall_twoleg_test.go	22	append	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:14:1:TestTwoLegConfirmRenderS2Fixture	kernel/waterfall_twoleg_test.go	22	mkTapeBar	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:14:1:TestTwoLegConfirmRenderS2Fixture	kernel/waterfall_twoleg_test.go	22	start.Add	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:14:1:TestTwoLegConfirmRenderS2Fixture	kernel/waterfall_twoleg_test.go	22	time.Duration	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:14:1:TestTwoLegConfirmRenderS2Fixture	kernel/waterfall_twoleg_test.go	30	RenderConfirmLines	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:14:1:TestTwoLegConfirmRenderS2Fixture	kernel/waterfall_twoleg_test.go	30	len	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:14:1:TestTwoLegConfirmRenderS2Fixture	kernel/waterfall_twoleg_test.go	31	strings.Contains	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:14:1:TestTwoLegConfirmRenderS2Fixture	kernel/waterfall_twoleg_test.go	31	strings.Contains	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:14:1:TestTwoLegConfirmRenderS2Fixture	kernel/waterfall_twoleg_test.go	32	t.Fatalf	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:14:1:TestTwoLegConfirmRenderS2Fixture	kernel/waterfall_twoleg_test.go	34	strings.Contains	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:14:1:TestTwoLegConfirmRenderS2Fixture	kernel/waterfall_twoleg_test.go	35	t.Fatalf	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:14:1:TestTwoLegConfirmRenderS2Fixture	kernel/waterfall_twoleg_test.go	37	strings.Contains	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:14:1:TestTwoLegConfirmRenderS2Fixture	kernel/waterfall_twoleg_test.go	37	strings.Contains	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:14:1:TestTwoLegConfirmRenderS2Fixture	kernel/waterfall_twoleg_test.go	38	t.Fatalf	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:14:1:TestTwoLegConfirmRenderS2Fixture	kernel/waterfall_twoleg_test.go	41	append	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:14:1:TestTwoLegConfirmRenderS2Fixture	kernel/waterfall_twoleg_test.go	41	append	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:14:1:TestTwoLegConfirmRenderS2Fixture	kernel/waterfall_twoleg_test.go	42	mkTapeBar	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:14:1:TestTwoLegConfirmRenderS2Fixture	kernel/waterfall_twoleg_test.go	42	start.Add	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:14:1:TestTwoLegConfirmRenderS2Fixture	kernel/waterfall_twoleg_test.go	43	mkTapeBar	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:14:1:TestTwoLegConfirmRenderS2Fixture	kernel/waterfall_twoleg_test.go	43	start.Add	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:14:1:TestTwoLegConfirmRenderS2Fixture	kernel/waterfall_twoleg_test.go	45	RenderConfirmLines	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:14:1:TestTwoLegConfirmRenderS2Fixture	kernel/waterfall_twoleg_test.go	45	len	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:14:1:TestTwoLegConfirmRenderS2Fixture	kernel/waterfall_twoleg_test.go	46	strings.Contains	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:14:1:TestTwoLegConfirmRenderS2Fixture	kernel/waterfall_twoleg_test.go	47	t.Fatalf	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:53:1:TestBreakdownConfirmRenderTwoLeg	kernel/waterfall_twoleg_test.go	54	waterfallTape	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:53:1:TestBreakdownConfirmRenderTwoLeg	kernel/waterfall_twoleg_test.go	55	waterfallPlan	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:53:1:TestBreakdownConfirmRenderTwoLeg	kernel/waterfall_twoleg_test.go	57	start.Add	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:53:1:TestBreakdownConfirmRenderTwoLeg	kernel/waterfall_twoleg_test.go	58	RenderConfirmLines	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:53:1:TestBreakdownConfirmRenderTwoLeg	kernel/waterfall_twoleg_test.go	58	birth.UnixMilli	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:53:1:TestBreakdownConfirmRenderTwoLeg	kernel/waterfall_twoleg_test.go	58	len	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:53:1:TestBreakdownConfirmRenderTwoLeg	kernel/waterfall_twoleg_test.go	59	strings.Contains	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:53:1:TestBreakdownConfirmRenderTwoLeg	kernel/waterfall_twoleg_test.go	59	strings.Contains	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:53:1:TestBreakdownConfirmRenderTwoLeg	kernel/waterfall_twoleg_test.go	59	strings.Contains	syntax-only; target not type-resolved
kernel/waterfall_twoleg_test.go:53:1:TestBreakdownConfirmRenderTwoLeg	kernel/waterfall_twoleg_test.go	60	t.Fatalf	syntax-only; target not type-resolved
kernel/weekly_bias.go:73:1:weekStartMonday	kernel/weekly_bias.go	74	t.In	syntax-only; target not type-resolved
kernel/weekly_bias.go:73:1:weekStartMonday	kernel/weekly_bias.go	74	CTLocation	syntax-only; target not type-resolved
kernel/weekly_bias.go:73:1:weekStartMonday	kernel/weekly_bias.go	75	time.Date	syntax-only; target not type-resolved
kernel/weekly_bias.go:73:1:weekStartMonday	kernel/weekly_bias.go	75	ct.Year	syntax-only; target not type-resolved
kernel/weekly_bias.go:73:1:weekStartMonday	kernel/weekly_bias.go	75	ct.Month	syntax-only; target not type-resolved
kernel/weekly_bias.go:73:1:weekStartMonday	kernel/weekly_bias.go	75	ct.Day	syntax-only; target not type-resolved
kernel/weekly_bias.go:73:1:weekStartMonday	kernel/weekly_bias.go	75	CTLocation	syntax-only; target not type-resolved
kernel/weekly_bias.go:73:1:weekStartMonday	kernel/weekly_bias.go	76	d.Weekday	syntax-only; target not type-resolved
kernel/weekly_bias.go:73:1:weekStartMonday	kernel/weekly_bias.go	77	d.AddDate	syntax-only; target not type-resolved
kernel/weekly_bias.go:73:1:weekStartMonday	kernel/weekly_bias.go	79	d.AddDate	syntax-only; target not type-resolved
kernel/weekly_bias.go:73:1:weekStartMonday	kernel/weekly_bias.go	79	int	syntax-only; target not type-resolved
kernel/weekly_bias.go:73:1:weekStartMonday	kernel/weekly_bias.go	79	d.Weekday	syntax-only; target not type-resolved
kernel/weekly_bias.go:84:1:weekCompletedAt	kernel/weekly_bias.go	85	start.AddDate	syntax-only; target not type-resolved
kernel/weekly_bias.go:84:1:weekCompletedAt	kernel/weekly_bias.go	86	time.Date	syntax-only; target not type-resolved
kernel/weekly_bias.go:84:1:weekCompletedAt	kernel/weekly_bias.go	86	friday.Year	syntax-only; target not type-resolved
kernel/weekly_bias.go:84:1:weekCompletedAt	kernel/weekly_bias.go	86	friday.Month	syntax-only; target not type-resolved
kernel/weekly_bias.go:84:1:weekCompletedAt	kernel/weekly_bias.go	86	friday.Day	syntax-only; target not type-resolved
kernel/weekly_bias.go:84:1:weekCompletedAt	kernel/weekly_bias.go	86	CTLocation	syntax-only; target not type-resolved
kernel/weekly_bias.go:84:1:weekCompletedAt	kernel/weekly_bias.go	87	now.After	syntax-only; target not type-resolved
kernel/weekly_bias.go:93:1:CompletedWeekCandles	kernel/weekly_bias.go	102	weekStartMonday(time.UnixMilli(b.OpenTime)).Format	syntax-only; target not type-resolved
kernel/weekly_bias.go:93:1:CompletedWeekCandles	kernel/weekly_bias.go	102	weekStartMonday	syntax-only; target not type-resolved
kernel/weekly_bias.go:93:1:CompletedWeekCandles	kernel/weekly_bias.go	102	time.UnixMilli	syntax-only; target not type-resolved
kernel/weekly_bias.go:93:1:CompletedWeekCandles	kernel/weekly_bias.go	105	weekStartMonday	syntax-only; target not type-resolved
kernel/weekly_bias.go:93:1:CompletedWeekCandles	kernel/weekly_bias.go	105	time.UnixMilli	syntax-only; target not type-resolved
kernel/weekly_bias.go:93:1:CompletedWeekCandles	kernel/weekly_bias.go	106	append	syntax-only; target not type-resolved
kernel/weekly_bias.go:93:1:CompletedWeekCandles	kernel/weekly_bias.go	121	weekCompletedAt	syntax-only; target not type-resolved
kernel/weekly_bias.go:93:1:CompletedWeekCandles	kernel/weekly_bias.go	124	append	syntax-only; target not type-resolved
kernel/weekly_bias.go:93:1:CompletedWeekCandles	kernel/weekly_bias.go	126	len	syntax-only; target not type-resolved
kernel/weekly_bias.go:93:1:CompletedWeekCandles	kernel/weekly_bias.go	127	len	syntax-only; target not type-resolved
kernel/weekly_bias.go:93:1:CompletedWeekCandles	kernel/weekly_bias.go	129	len	syntax-only; target not type-resolved
kernel/weekly_bias.go:154:1:PriorWeekRefs	kernel/weekly_bias.go	157	weekCompletedAt	syntax-only; target not type-resolved
kernel/weekly_bias.go:154:1:PriorWeekRefs	kernel/weekly_bias.go	157	weekStartMonday	syntax-only; target not type-resolved
kernel/weekly_bias.go:154:1:PriorWeekRefs	kernel/weekly_bias.go	157	time.UnixMilli	syntax-only; target not type-resolved
kernel/weekly_bias.go:154:1:PriorWeekRefs	kernel/weekly_bias.go	161	CompletedWeekCandles	syntax-only; target not type-resolved
kernel/weekly_bias.go:154:1:PriorWeekRefs	kernel/weekly_bias.go	162	len	syntax-only; target not type-resolved
kernel/weekly_bias.go:154:1:PriorWeekRefs	kernel/weekly_bias.go	165	len	syntax-only; target not type-resolved
kernel/weekly_bias.go:173:1:LastNWOGs	kernel/weekly_bias.go	186	time.UnixMilli	syntax-only; target not type-resolved
kernel/weekly_bias.go:173:1:LastNWOGs	kernel/weekly_bias.go	187	t.In	syntax-only; target not type-resolved
kernel/weekly_bias.go:173:1:LastNWOGs	kernel/weekly_bias.go	187	CTLocation	syntax-only; target not type-resolved
kernel/weekly_bias.go:173:1:LastNWOGs	kernel/weekly_bias.go	188	weekStartMonday(t).Format	syntax-only; target not type-resolved
kernel/weekly_bias.go:173:1:LastNWOGs	kernel/weekly_bias.go	188	weekStartMonday	syntax-only; target not type-resolved
kernel/weekly_bias.go:173:1:LastNWOGs	kernel/weekly_bias.go	189	ct.Weekday	syntax-only; target not type-resolved
kernel/weekly_bias.go:173:1:LastNWOGs	kernel/weekly_bias.go	189	ct.Hour	syntax-only; target not type-resolved
kernel/weekly_bias.go:173:1:LastNWOGs	kernel/weekly_bias.go	192	weekStartMonday(t).AddDate(0, 0, 7).Format	syntax-only; target not type-resolved
kernel/weekly_bias.go:173:1:LastNWOGs	kernel/weekly_bias.go	192	weekStartMonday(t).AddDate	syntax-only; target not type-resolved
kernel/weekly_bias.go:173:1:LastNWOGs	kernel/weekly_bias.go	192	weekStartMonday	syntax-only; target not type-resolved
kernel/weekly_bias.go:173:1:LastNWOGs	kernel/weekly_bias.go	195	ct.Weekday	syntax-only; target not type-resolved
kernel/weekly_bias.go:173:1:LastNWOGs	kernel/weekly_bias.go	195	ct.Hour	syntax-only; target not type-resolved
kernel/weekly_bias.go:173:1:LastNWOGs	kernel/weekly_bias.go	198	append	syntax-only; target not type-resolved
kernel/weekly_bias.go:173:1:LastNWOGs	kernel/weekly_bias.go	202	ct.Weekday	syntax-only; target not type-resolved
kernel/weekly_bias.go:173:1:LastNWOGs	kernel/weekly_bias.go	202	ct.Hour	syntax-only; target not type-resolved
kernel/weekly_bias.go:173:1:LastNWOGs	kernel/weekly_bias.go	205	append	syntax-only; target not type-resolved
kernel/weekly_bias.go:173:1:LastNWOGs	kernel/weekly_bias.go	230	append	syntax-only; target not type-resolved
kernel/weekly_bias.go:173:1:LastNWOGs	kernel/weekly_bias.go	232	len	syntax-only; target not type-resolved
kernel/weekly_bias.go:173:1:LastNWOGs	kernel/weekly_bias.go	233	len	syntax-only; target not type-resolved
kernel/weekly_bias.go:240:1:DailySessionBars	kernel/weekly_bias.go	244	CMESessionDayKey	syntax-only; target not type-resolved
kernel/weekly_bias.go:240:1:DailySessionBars	kernel/weekly_bias.go	244	time.UnixMilli	syntax-only; target not type-resolved
kernel/weekly_bias.go:240:1:DailySessionBars	kernel/weekly_bias.go	249	append	syntax-only; target not type-resolved
kernel/weekly_bias.go:240:1:DailySessionBars	kernel/weekly_bias.go	261	make	syntax-only; target not type-resolved
kernel/weekly_bias.go:240:1:DailySessionBars	kernel/weekly_bias.go	261	len	syntax-only; target not type-resolved
kernel/weekly_bias.go:240:1:DailySessionBars	kernel/weekly_bias.go	263	append	syntax-only; target not type-resolved
kernel/weekly_bias.go:271:1:IPDA	kernel/weekly_bias.go	274	len	syntax-only; target not type-resolved
kernel/weekly_bias.go:271:1:IPDA	kernel/weekly_bias.go	275	append	syntax-only; target not type-resolved
kernel/weekly_bias.go:271:1:IPDA	kernel/weekly_bias.go	278	len	syntax-only; target not type-resolved
kernel/weekly_bias.go:271:1:IPDA	kernel/weekly_bias.go	292	append	syntax-only; target not type-resolved
kernel/weekly_bias.go:299:1:CompletedWeekCount	kernel/weekly_bias.go	300	len	syntax-only; target not type-resolved
kernel/weekly_bias.go:299:1:CompletedWeekCount	kernel/weekly_bias.go	300	CompletedWeekCandles	syntax-only; target not type-resolved
kernel/weekly_bias.go:304:1:RenderRow	kernel/weekly_bias.go	309	fmt.Sprintf	syntax-only; target not type-resolved
kernel/weekly_bias.go:314:1:HasDayOfWeekTokens	kernel/weekly_bias.go	315	strings.ToLower	syntax-only; target not type-resolved
kernel/weekly_bias.go:314:1:HasDayOfWeekTokens	kernel/weekly_bias.go	317	strings.Contains	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:15:1:wkBar	kernel/weekly_bias_test.go	16	CTLocation	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:15:1:wkBar	kernel/weekly_bias_test.go	17	time.ParseInLocation	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:15:1:wkBar	kernel/weekly_bias_test.go	19	panic	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:15:1:wkBar	kernel/weekly_bias_test.go	21	t.UnixMilli	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:24:1:wkNow	kernel/weekly_bias_test.go	25	CTLocation	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:24:1:wkNow	kernel/weekly_bias_test.go	26	time.ParseInLocation	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:24:1:wkNow	kernel/weekly_bias_test.go	28	panic	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:34:1:wkFixture	kernel/weekly_bias_test.go	37	append	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:34:1:wkFixture	kernel/weekly_bias_test.go	37	wkBar	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:34:1:wkFixture	kernel/weekly_bias_test.go	38	append	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:34:1:wkFixture	kernel/weekly_bias_test.go	38	wkBar	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:34:1:wkFixture	kernel/weekly_bias_test.go	40	append	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:34:1:wkFixture	kernel/weekly_bias_test.go	40	wkBar	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:34:1:wkFixture	kernel/weekly_bias_test.go	42	append	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:34:1:wkFixture	kernel/weekly_bias_test.go	42	wkBar	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:34:1:wkFixture	kernel/weekly_bias_test.go	43	append	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:34:1:wkFixture	kernel/weekly_bias_test.go	43	wkBar	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:34:1:wkFixture	kernel/weekly_bias_test.go	44	append	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:34:1:wkFixture	kernel/weekly_bias_test.go	44	wkBar	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:34:1:wkFixture	kernel/weekly_bias_test.go	46	append	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:34:1:wkFixture	kernel/weekly_bias_test.go	46	wkBar	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:34:1:wkFixture	kernel/weekly_bias_test.go	47	append	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:34:1:wkFixture	kernel/weekly_bias_test.go	47	wkBar	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:34:1:wkFixture	kernel/weekly_bias_test.go	48	append	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:34:1:wkFixture	kernel/weekly_bias_test.go	48	wkBar	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:34:1:wkFixture	kernel/weekly_bias_test.go	50	append	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:34:1:wkFixture	kernel/weekly_bias_test.go	50	wkBar	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:54:1:TestWeeklyAggTwin	kernel/weekly_bias_test.go	55	wkNow	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:54:1:TestWeeklyAggTwin	kernel/weekly_bias_test.go	56	wkFixture	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:54:1:TestWeeklyAggTwin	kernel/weekly_bias_test.go	57	CompletedWeekCandles	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:54:1:TestWeeklyAggTwin	kernel/weekly_bias_test.go	58	len	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:54:1:TestWeeklyAggTwin	kernel/weekly_bias_test.go	59	t.Fatalf	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:54:1:TestWeeklyAggTwin	kernel/weekly_bias_test.go	59	len	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:54:1:TestWeeklyAggTwin	kernel/weekly_bias_test.go	70	t.Fatalf	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:54:1:TestWeeklyAggTwin	kernel/weekly_bias_test.go	73	t.Fatalf	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:78:1:TestCurrentWeekExcluded	kernel/weekly_bias_test.go	79	wkNow	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:78:1:TestCurrentWeekExcluded	kernel/weekly_bias_test.go	80	wkFixture	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:78:1:TestCurrentWeekExcluded	kernel/weekly_bias_test.go	83	time.UnixMilli(b.OpenTime).In(CTLocation()).Format	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:78:1:TestCurrentWeekExcluded	kernel/weekly_bias_test.go	83	time.UnixMilli(b.OpenTime).In	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:78:1:TestCurrentWeekExcluded	kernel/weekly_bias_test.go	83	time.UnixMilli	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:78:1:TestCurrentWeekExcluded	kernel/weekly_bias_test.go	83	CTLocation	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:78:1:TestCurrentWeekExcluded	kernel/weekly_bias_test.go	88	CompletedWeekCandles	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:78:1:TestCurrentWeekExcluded	kernel/weekly_bias_test.go	90	t.Fatalf	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:95:1:TestNWOGMathAndFill	kernel/weekly_bias_test.go	96	wkNow	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:95:1:TestNWOGMathAndFill	kernel/weekly_bias_test.go	97	wkFixture	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:95:1:TestNWOGMathAndFill	kernel/weekly_bias_test.go	98	LastNWOGs	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:95:1:TestNWOGMathAndFill	kernel/weekly_bias_test.go	99	len	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:95:1:TestNWOGMathAndFill	kernel/weekly_bias_test.go	100	t.Fatalf	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:95:1:TestNWOGMathAndFill	kernel/weekly_bias_test.go	100	len	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:95:1:TestNWOGMathAndFill	kernel/weekly_bias_test.go	105	t.Fatalf	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:95:1:TestNWOGMathAndFill	kernel/weekly_bias_test.go	108	t.Fatal	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:95:1:TestNWOGMathAndFill	kernel/weekly_bias_test.go	113	t.Fatalf	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:95:1:TestNWOGMathAndFill	kernel/weekly_bias_test.go	116	t.Fatal	syntax-only; target not type-resolved
kernel/weekly_bias_test.go:95:1:TestNWOGMathAndFill	kernel/weekly_bias_test.go	121	t.Fatalf	syntax-only; target not type-resolved
